# word	ipa	meaning	source
#
# Two sources, and the fourth column says which is which.
#
# source=freetalk: the FreeTalk Dictionary V1, Copyright 2024-present
#   FreeTalk.fun, CC BY-NC 4.0 — NON-COMMERCIAL. A product that makes
#   money needs a licence from them. See FREETALK_LICENSE beside this
#   file. https://github.com/freetalk-fun/freetalk-dictionary-v1
#   Changed: the first short, non-circular sense of each word was
#   taken, and nothing else was kept.
#
# source=shadowline: the contractions and possessives, written for this
#   project in tools/contractions.py and under its licence, because the
#   dictionary has no entry containing an apostrophe.
#
# Rebuild with tools/build_seed_glosses.py.
nationwide	ˈneɪʃənˈwaɪd	Extending throughout the whole nation	freetalk
nest	ˈnɛst	A structure or place made for birds to lay eggs and raise their young	freetalk
nicely	ˈnaɪsli	In a pleasant or attractive manner	freetalk
ninth	ˈnaɪnθ	Coming after the eighth in a series	freetalk
nomination	ˌnɑməˈneɪʃən	The act of officially suggesting someone for a position or award	freetalk
notable	ˈnoʊtəbəl	Worthy of attention or notice	freetalk
obligation	ˌɑbləˈɡeɪʃən	A binding agreement or promise	freetalk
optical	ˈɑptɪkəl	Relating to sight or vision	freetalk
outlook	ˈaʊtˌlʊk	A person's point of view or general attitude towards something	freetalk
penny	ˈpɛni	A coin worth one cent	freetalk
petty	ˈpɛˌti	Of little importance or significance	freetalk
ports	ˈpɔɹts	A town or city with a harbor where ships load or unload cargo	freetalk
preserved	pɹəˈzɝvd	Maintain (something) in its original or existing state	freetalk
prospects	ˈpɹɑspɛkts	The possibility or likelihood of future success or advancement	freetalk
publishers	ˈpʌblɪʃɝz	A person or company that prepares and issues books, journals, or music for sale	freetalk
quantity	ˈkwɑntəti	The amount or number of something	freetalk
quantum	ˈkwɑntəm	A discrete quantity of energy proportional in magnitude to the frequency of the radiation it represents	freetalk
rainbow	ˈɹeɪnˌboʊ	An arc of colors formed in the sky by the refraction and dispersion of the sun's light through rain or mist	freetalk
rebels	ˈɹɛbəlz	A person who resists or defies authority, control, or tradition	freetalk
recognised	ˈɹɛkəɡˌnaɪzd	Acknowledge the existence, validity, or legality of something	freetalk
reed	ˈɹid	A tall, slender-leaved plant that grows in water or marshy areas	freetalk
reign	ˈɹeɪn	Hold royal office; rule as king or queen	freetalk
responding	ɹɪˈspɑndɪŋ	To reply or answer in words or writing	freetalk
retained	ɹɪˈteɪnd	Continue to have (something); keep possession of	freetalk
rises	ˈɹaɪzəz	Moves from a lower position to a higher one	freetalk
saves	ˈseɪvz	To rescue or protect from harm or danger	freetalk
scan	ˈskæn	To look at or examine closely	freetalk
scare	ˈskɛɹ	To cause fear or frighten	freetalk
sectors	ˈsɛktɝz	An area or portion that is distinct from others	freetalk
span	ˈspæn	The full extent or reach of something	freetalk
specialized	ˈspɛʃəˌlaɪzd	Designed, trained, or fitted for one particular purpose or occupation	freetalk
spencer	ˈspɛnsɝ	A short, close-fitting jacket worn by men in the early 19th century	freetalk
submission	səbˈmɪʃən	The action of accepting or yielding to a superior force or to the will or authority of another person	freetalk
sunny	ˈsʌni	Bright with sunlight	freetalk
supporter	səˈpɔɹtɝ	One who supports or helps another person or cause	freetalk
te	ˈti	You: used to refer to the person or people being addressed	freetalk
testament	ˈtɛstəmənt	A person's will, especially the part relating to personal property	freetalk
toe	ˈtoʊ	One of the five digits of the foot	freetalk
tops	ˈtɑps	The highest point, level, or part of something	freetalk
tremendous	tɹəˈmɛndəs	Very great in amount, scale, or intensity	freetalk
valued	ˈvæljud	Considered to be important or beneficial	freetalk
wounds	ˈwundz	An injury to the body, typically involving a break in the skin	freetalk
ab	ˈæb	Away from	freetalk
accommodation	əˌkɑməˈdeɪʃən	A place to live or stay	freetalk
achievements	əˈtʃivmənts	Something accomplished, especially by superior ability, special effort, or great courage	freetalk
addressing	əˈdɹɛsɪŋ	To speak to or write to (someone)	freetalk
adorable	əˈdɔɹəbəl	Inspiring great affection or delight	freetalk
allegedly	əˈlɛdʒədli	According to what has been alleged	freetalk
ambulance	ˈæmbjələns	A vehicle equipped for transporting sick or injured people to a hospital	freetalk
ar	ˈɑɹ	The letter 'r' in the alphabet	freetalk
ashamed	əˈʃeɪmd	Feeling shame or guilt	freetalk
assure	əˈʃʊɹ	To make certain or confident	freetalk
bailey	ˈbeɪli	The outer wall of a castle or fortress	freetalk
ballot	ˈbælət	A process of voting, in writing and typically in secret	freetalk
batteries	ˈbætɝiz	A device that produces electricity by chemical reactions	freetalk
blessing	ˈblɛsɪŋ	God's favor and protection	freetalk
cemetery	ˈsɛməˌtɛɹi	A burial ground for the dead	freetalk
chambers	ˈtʃeɪmbɝz	A room or space within a building, especially one used for a specific purpose	freetalk
cheat	ˈtʃit	Act dishonestly or unfairly in order to gain an advantage	freetalk
cheer	ˈtʃɪɹ	a shout of encouragement, praise, or joy	freetalk
chile	ˈtʃɪli	A hot pepper	freetalk
cigarette	ˌsɪɡɝˈɛt	A small cylinder of finely cut tobacco rolled in paper for smoking	freetalk
compact	ˈkɑmpækt	Closely and neatly packed together	freetalk
completing	kəmˈplitɪŋ	To finish making or doing something	freetalk
consulting	kənˈsʌltɪŋ	To seek advice or information from someone	freetalk
cooling	ˈkulɪŋ	Becoming cooler in temperature	freetalk
corners	ˈkɔɹnɝz	The point where two converging lines meet	freetalk
could've	ˈkʊdəv	Short for 'could have'	shadowline
deficit	ˈdɛfəsət	The amount by which something, especially a sum of money, is too small	freetalk
demo	ˈdɛmoʊ	A recording or performance intended to showcase the abilities of an artist or musician	freetalk
demon	ˈdimən	An evil spirit or devil	freetalk
demonstration	ˌdɛmənˈstɹeɪʃən	The action or process of showing the existence or truth of something	freetalk
detected	dɪˈtɛktəd	To discover or identify the presence or existence of something	freetalk
detection	dɪˈtɛkʃən	The action or process of identifying the presence of something hidden or obscure	freetalk
doll	ˈdɑl	A small model of a human figure, often used as a child's toy	freetalk
donated	ˈdoʊˌneɪtɪd	To give something, especially money or goods, to a person or organization in need	freetalk
elaborate	ɪˈlæbɹət	Involving many carefully arranged parts or details; detailed and complicated	freetalk
elder	ˈɛldɝ	A person who is older or higher in rank or experience	freetalk
encountered	ɪnˈkaʊntɝd	To come upon or meet with, especially unexpectedly	freetalk
exploring	ɪkˈsplɔɹɪŋ	To investigate or examine (a place or area)	freetalk
fiber	ˈfaɪbɝ	A thread or filament from which a vegetable tissue, mineral substance, or textile is formed	freetalk
filmed	ˈfɪlmd	Record on film	freetalk
fried	ˈfɹaɪd	Cooked in hot oil or fat	freetalk
grocery	ˈɡɹoʊsɝi	A store selling food and other household goods	freetalk
guided	ˈɡaɪdəd	Direct or show the way	freetalk
guinea	ˈɡɪni	A former British gold coin worth one pound and one shilling	freetalk
halfway	ˈhæfˈweɪ	At or to a point equidistant between two others	freetalk
happier	ˈhæpiɝ	Feeling or showing pleasure or contentment	freetalk
heels	ˈhilz	The back part of the foot below the ankle	freetalk
holmes	ˈhoʊmz	A person who is skilled in solving mysteries and crimes	freetalk
hull	ˈhʌl	The outer covering of a seed or fruit	freetalk
independently	ˌɪndɪˈpɛndəntli	Without outside control or influence	freetalk
indication	ˌɪndəˈkeɪʃən	A sign or piece of information that suggests something	freetalk
insisted	ˌɪnˈsɪstəd	To demand something forcefully	freetalk
instances	ˈɪnstənsəz	An example or single occurrence of something	freetalk
intensive	ˌɪnˈtɛnsɪv	Concentrated or thorough in effort or degree	freetalk
interactive	ˌɪntɝˈæktɪv	Acting with each other	freetalk
intimate	ˈɪntəmət	closely acquainted or familiar	freetalk
laundry	ˈlɔndɹi	Clothes, linens, etc., that have been or are to be washed	freetalk
lifting	ˈlɪftɪŋ	To raise or elevate something	freetalk
martial	ˈmɑɹʃəl	Relating to war or the military	freetalk
northeast	ˌnɔɹˈθist	The direction halfway between north and east	freetalk
observe	əbˈzɝv	Notice or perceive (something) and register it as being significant	freetalk
packing	ˈpækɪŋ	The action of putting items into a container for transportation or storage	freetalk
panels	ˈpænəlz	A flat or curved component, typically rectangular, that forms or is set into the surface of a door, wall, or ceiling	freetalk
password	ˈpæˌswɝd	A secret word or phrase that must be used to gain access to something	freetalk
politically	pəˈlɪtɪkəli	In a way that relates to government or public affairs	freetalk
presumably	pɹəˈzuməbli	Used to convey that something is assumed to be true or likely	freetalk
pretending	pɹiˈtɛndɪŋ	Behaving as if something is true when it is not	freetalk
priorities	pɹaɪˈɔɹətiz	The fact or condition of being regarded or treated as more important than others	freetalk
pronounced	pɹəˈnaʊnst	Clearly expressed or evident	freetalk
prosecution	ˌpɹɑsəˈkjuʃən	The act of conducting legal proceedings against someone in respect of a criminal charge	freetalk
proves	ˈpɹuvz	Demonstrate the truth or existence of something by evidence or argument	freetalk
pulse	ˈpʌls	Rhythmic throbbing in arteries caused by the beating of the heart	freetalk
purchasing	ˈpɝtʃəsɪŋ	Acquiring goods or services in exchange for money	freetalk
qualities	ˈkwɑlətiz	The inherent or distinctive characteristic of something	freetalk
queens	ˈkwinz	A female ruler of an independent state, especially one who inherits the position by right of birth	freetalk
rational	ˈɹæʃənəl	Based on or in accordance with reason or logic	freetalk
realm	ˈɹɛlm	A kingdom or domain	freetalk
reforms	ɹəˈfɔɹmz	Make changes in something in order to improve it	freetalk
revenues	ˈɹɛvəˌnuz	Income, especially when of a company or organization	freetalk
rides	ˈɹaɪdz	To sit on and control the movement of a horse, bicycle, or motorcycle	freetalk
ripped	ˈɹɪpt	torn apart forcefully	freetalk
rope	ˈɹoʊp	A thick cord or strand of fibers used for various purposes, such as tying, pulling, or supporting	freetalk
shadows	ˈʃæˌdoʊz	A dark area or shape produced by a body coming between rays of light and a surface	freetalk
shout	ˈʃaʊt	To utter a loud cry or call	freetalk
sierra	siˈɛɹə	A long, jagged mountain range	freetalk
smartphone	ˈsmɑɹtˌfoʊn	A handheld device that combines cellular telephone capabilities with computing functions such as email, Internet browsing, and multimedia playback	freetalk
specified	ˈspɛsəˌfaɪd	Stated explicitly or in detail	freetalk
spectacular	spɛkˈtækjəlɝ	Beautiful or impressive in a dramatic way	freetalk
streak	ˈstɹik	A line, mark, or band differing in color or texture from the surface around it	freetalk
subscription	səbˈskɹɪpʃən	The action of subscribing to a service or publication	freetalk
switching	ˈswɪtʃɪŋ	The act of changing from one thing to another	freetalk
technological	ˌtɛknəˈlɑdʒɪkəl	Involving or pertaining to technology	freetalk
temporarily	ˌtɛmpɝˈɛɹəli	For a limited time	freetalk
tolerance	ˈtɑlɝəns	The ability or willingness to tolerate the existence of opinions or behavior that one dislikes or disagrees with	freetalk
tourists	ˈtʊɹəsts	A person who is traveling or visiting a place for pleasure	freetalk
traditionally	tɹəˈdɪʃənəli	In a traditional manner	freetalk
traveled	ˈtɹævəld	To go from one place to another, typically over a distance	freetalk
treats	ˈtɹits	A sweet or savory food item, typically given as a reward or indulgence	freetalk
unhappy	ənˈhæpi	Not happy; sad or displeased	freetalk
yup	ˈjʌp	Yes	freetalk
accomplish	əˈkɑmplɪʃ	Achieve a goal or purpose	freetalk
adequate	ˈædəkwət	Satisfactory or acceptable in quality or quantity	freetalk
alter	ˈɔltɝ	Change or cause to change in character or composition, typically in a comparatively small but significant way	freetalk
apology	əˈpɑləˌdʒi	A statement expressing regret or asking for forgiveness	freetalk
attributed	əˈtɹɪbjətɪd	Regard something as being caused by someone or something	freetalk
beg	ˈbɛɡ	To ask for something as a favor or charity	freetalk
belonging	bɪˈlɔŋɪŋ	To be owned by someone	freetalk
booked	ˈbʊkt	Reserve accommodations or a ticket in advance	freetalk
bout	ˈbaʊt	A short period of intense activity or effort	freetalk
bowling	ˈboʊlɪŋ	A game played by rolling a heavy ball down a lane to knock over pins	freetalk
brass	ˈbɹæs	A yellowish metal made from copper and zinc	freetalk
buzz	ˈbʌz	A low, continuous humming or murmuring sound	freetalk
comeback	ˈkʌmˌbæk	A return to a former position or status after a period of decline	freetalk
cos	ˈkɔs	Because	freetalk
crops	ˈkɹɑps	A cultivated plant that is grown as food, especially a grain, fruit, or vegetable	freetalk
declare	dɪˈklɛɹ	To make known or state clearly	freetalk
designers	dɪˈzaɪnɝz	A person who plans the form, look, or workings of something before it is made or built	freetalk
detect	dɪˈtɛkt	Discover or identify the presence or existence of (something)	freetalk
diagnosed	ˌdaɪəɡˈnoʊst	Identify the nature of (an illness or other problem) by examination of the symptoms	freetalk
dimensions	dɪˈmɛnʃənz	A measurable extent of a particular kind, such as length, breadth, depth, or height	freetalk
dip	ˈdɪp	To lower or sink briefly	freetalk
disturbing	dɪˈstɝbɪŋ	Causing anxiety or unease	freetalk
dot	ˈdɑt	A small round mark or spot	freetalk
dresses	ˈdɹɛsəz	A piece of clothing worn by women or girls that covers the body and extends down over the legs	freetalk
effectiveness	ɪˈfɛktɪvnəs	The degree to which something is successful in producing a desired result	freetalk
eliminated	ɪˈlɪməˌneɪtɪd	To remove or get rid of something	freetalk
embarrassed	ɪmˈbɛɹəst	Feeling self-conscious or ashamed	freetalk
exceptional	ɪkˈsɛpʃənəl	Unusual; not typical	freetalk
filing	ˈfaɪlɪŋ	The act of arranging documents in a systematic order for easy reference	freetalk
fled	ˈflɛd	past tense of flee	freetalk
foul	ˈfaʊl	Offensive to the senses; disgusting	freetalk
frankly	ˈfɹæŋkli	In a direct and honest manner	freetalk
freezing	ˈfɹizɪŋ	Extremely cold	freetalk
graph	ˈɡɹæf	A diagram representing a system of connections or interrelations among two or more things	freetalk
hack	ˈhæk	Cut roughly or clumsily	freetalk
hatred	ˈheɪtɹəd	Intense dislike or ill will towards someone or something	freetalk
ignorant	ˈɪɡnɝənt	Lacking knowledge or awareness	freetalk
influences	ˈɪnˌfluənsɪz	The capacity to have an effect on the character, development, or behavior of someone or something	freetalk
interact	ˌɪntɝˈækt	Act in such a way as to have an effect on another	freetalk
judging	ˈdʒʌdʒɪŋ	Forming an opinion or conclusion about someone or something	freetalk
